"ip.src","ip.dst","ip.len","ip.flags.df","ip.flags.mf","ip.fragment","ip.fragment.count","ip.fragments","ip.ttl","ip.proto","tcp.window_size","tcp.ack","tcp.seq","tcp.len","tcp.stream","tcp.urgent_pointer","tcp.flags","tcp.analysis.ack_rtt","tcp.segments","tcp.reassembled.length","http.request","udp.port","frame.time_relative","frame.time_delta","tcp.time_relative","tcp.time_delta"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","1820","951","0","6","0","0x010","0.000012487","","","","","24.467054001","0.000012487","20.905258745","0.000012487"
"10.10.10.130","10.10.10.1","43","Set","Not set","","","","64","TCP","501","8","4","3","0","0","0x018","","","","","","25.006167156","0.539113155","25.006167156","25.003723801"
"10.10.10.1","10.10.10.130","47","Set","Not set","","","","128","TCP","512","7","8","7","0","0","0x018","0.002591292","","","","","25.008758448","0.002591292","25.008758448","0.002591292"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","501","15","7","0","0","0","0x010","0.000037193","","","","","25.008795641","0.000037193","25.008795641","0.000037193"
"10.10.10.1","10.10.10.130","52","Set","Not set","","","","128","TCP","64240","0","0","0","7","0","0x0c2","","","","","","28.659607956","3.650812315","0.000000000","0.000000000"
"10.10.10.130","10.10.10.1","52","Set","Not set","","","","64","TCP","64240","1","0","0","7","0","0x012","0.000067782","","","","","28.659675738","0.000067782","0.000067782","0.000067782"
"10.10.10.1","10.10.10.130","52","Set","Not set","","","","128","TCP","64240","0","0","0","8","0","0x0c2","","","","","","28.660190994","0.000515256","0.000000000","0.000000000"
"10.10.10.130","10.10.10.1","52","Set","Not set","","","","64","TCP","64240","1","0","0","8","0","0x012","0.000023364","","","","","28.660214358","0.000023364","0.000023364","0.000023364"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","131328","1","1","0","7","0","0x010","0.001501284","","","","","28.661177022","0.000962664","0.001569066","0.001501284"
"10.10.10.1","10.10.10.130","40","Set","Not set","","","","128","TCP","131328","1","1","0","8","0","0x010","0.001019215","","","","","28.661233573","0.000056551","0.001042579","0.001019215"
"10.10.10.1","10.10.10.130","580","Set","Not set","","","","128","TCP","131328","1","1","540","7","0","0x018","","","","True","","28.661246022","0.000012449","0.001638066","0.000069000"
"10.10.10.130","10.10.10.1","40","Set","Not set","","","","64","TCP","64128","541","1","0","7","0","0x010","0.000016715","","","","","28.661262737","0.000016715","0.001654781","0.000016715"
"10.10.10.1","10.10.10.130","650","Set","Not set","","","","128","TCP","131328","1","1","610","8","0","0x018","","","","True","","28.661433979","0.000171242","0.001242985","0.000200406"
